84	95	16
54	47	66
53	36	14
88	72	70
24	94	63
90	91	20
81	57	86
17	55	89
50	84	47
73	69	83
93	24	23
76	22	63
90	49	90
11	37	21
45	45	90
99	89	40
98	14	23
11	65	82
29	54	14
41	49	39
10	75	11
63	93	73
37	94	61
68	68	76
42	29	69
96	82	62
56	94	51
28	45	53
44	42	13
22	75	96
97	63	28
69	14	48
52	53	57
64	98	72
59	23	99
55	43	88
49	34	77
98	80	65
48	98	38
38	26	39
71	81	50
32	89	10
17	20	61
28	44	62
89	50	71
93	33	80
46	51	95
95	34	24
96	51	56
81	73	54
75	27	97
76	43	31
70	30	17
69	60	26
78	13	69
20	95	10
18	57	71
80	68	28
67	95	94
33	93	14
13	17	99
87	59	17
59	44	91
64	29	44
30	58	44
47	85	60
53	28	61
51	30	78
27	20	32
15	14	67
95	76	58
43	67	72
87	96	43
99	46	46
70	60	73
19	56	92
31	26	18
99	59	71
19	53	82
44	29	62
42	59	12
88	97	65
48	68	81
85	27	97
10	19	53
68	60	72
82	17	84
60	94	10
42	50	55
31	54	15
80	36	95
15	24	21
42	72	93
37	58	61
99	46	71
53	90	40
70	91	63
99	71	68
68	19	92
72	12	79
35	91	70
30	62	84
98	61	36
48	70	56
50	36	86
44	48	62
67	75	13
34	47	32
45	80	54
28	10	28
28	39	82
40	28	77
41	53	15
21	44	38
33	50	25
89	66	65
47	22	67
62	60	51
81	81	92
23	34	79
11	33	10
34	45	88
93	43	27
85	92	52
18	12	97
62	59	75
77	10	87
12	16	62
28	86	95
30	10	72
42	85	21
78	61	37
74	29	74
15	24	92
47	84	44
36	94	57
43	90	48
71	85	66
89	25	80
85	64	92
27	81	54
65	89	87
62	41	34
84	63	68
96	40	28
96	19	52
43	53	83
62	61	99
80	34	13
29	87	60
88	46	40
40	28	14
93	31	18
33	46	47
41	94	42
14	15	69
24	57	14
42	97	97
89	33	27
76	23	15
57	28	48
74	34	50
17	27	86
33	22	55
25	20	84
41	93	41
26	79	77
79	61	62
35	80	89
78	96	48
66	96	91
28	52	83
85	32	51
64	50	92
76	26	33
26	90	26
57	93	56
80	80	73
30	48	28
70	98	69
26	44	36
41	96	14
13	93	61
90	70	39
56	51	24
60	38	35
61	56	34
78	53	45
26	66	23
85	56	95
74	68	95
34	21	51
54	62	69
13	68	73
48	82	15
15	57	21
60	65	14
11	79	81
27	65	96
21	37	16
17	56	37
91	85	97
72	93	63
31	32	74
63	39	16
59	94	23
75	35	86
23	86	13
10	49	75
41	31	88
37	71	28
75	56	44
49	91	34
23	23	95
23	39	36
13	66	58
94	28	15
33	30	61
55	45	25
82	56	10
59	30	76
26	66	32
74	21	46
92	88	97
81	93	86
56	12	56
63	63	80
47	62	92
44	10	33
24	89	32
66	31	10
74	15	86
93	95	21
60	33	43
82	40	82
81	69	53
82	57	34
82	94	60
99	88	16
60	40	82
32	26	97
17	37	61
36	20	39
77	17	46
59	27	70
57	92	13
101	99	20
85	92	63
52	25	64
17	50	73
57	22	75
60	29	99
56	99	73
84	28	85
95	45	75
58	88	18
52	55	31
18	69	56
97	72	72
94	13	78
44	75	74
80	26	25
98	88	85
74	26	78
16	29	24
81	81	49
26	86	44
12	61	99
73	92	97
20	53	97
87	43	86
39	54	97
82	21	66
39	32	22
71	68	41
44	73	11
33	63	43
83	40	72
115	69	92
50	85	94
59	65	83
50	48	43
70	28	95
40	85	20
36	41	27
15	43	20
21	80	27
66	13	98
69	46	78
14	71	46
31	65	57
72	71	26
72	85	33
61	49	71
28	92	25
46	94	40
20	46	39
89	15	38
18	81	40
94	95	33
23	66	63
57	23	32
84	77	43
64	58	66
74	47	94
62	67	77
82	46	32
29	75	72
96	55	98
92	65	14
59	53	93
66	96	71
80	57	40
80	24	72
89	86	97
55	97	25
78	15	82
78	48	83
97	13	26
70	71	11
23	32	88
22	34	13
93	13	79
77	63	25
36	71	59
34	17	83
94	16	10
49	94	89
79	14	58
79	46	51
83	29	50
75	23	64
78	98	36
42	74	19
12	68	63
67	91	26
77	15	22
92	48	43
78	23	61
69	98	48
59	13	58
40	58	82
78	65	55
43	69	62
19	75	80
99	24	62
33	76	97
95	42	67
27	54	47
46	54	76
44	99	87
42	22	26
69	30	12
55	53	57
16	98	12
79	54	10
49	31	50
22	10	44
50	31	62
38	33	55
89	85	50
71	80	54
80	41	76
78	71	35
71	52	17
99	16	59
23	36	93
49	51	19
24	33	51
69	35	57
62	64	56
99	99	75
29	40	11
72	73	45
19	81	73
85	56	65
46	82	46
91	98	10
85	16	45
55	33	44
80	78	70
90	98	18
27	66	53
62	93	68
77	81	48
63	28	24
66	77	50
78	27	20
90	87	96
60	93	22
26	78	95
69	64	34
15	73	58
24	20	68
32	74	35
49	14	20
18	15	72
36	16	38
24	40	95
82	79	66
40	89	82
87	83	85
60	95	15
90	72	94
52	94	54
43	29	56
59	43	28
99	18	51
35	24	21
10	42	76
97	88	62
84	116	80
16	25	56
38	70	21
29	88	88
35	68	11
76	24	73
88	28	85
82	94	16
40	14	80
81	43	60
46	54	28
33	26	11
60	74	11
45	34	40
53	38	78
33	25	84
95	22	39
98	89	37
64	82	60
62	50	95
43	34	24
78	18	42
16	24	81
51	78	49
12	81	88
97	33	51
66	83	12
62	60	78
89	70	65
54	43	43
86	18	91
44	83	19
32	83	30
29	62	65
40	23	12
88	71	81
13	93	41
15	36	76
26	92	62
49	36	64
77	86	18
81	45	30
30	55	15
33	56	65
80	74	33
60	60	77
56	10	24
91	47	79
36	50	33
48	33	58
32	33	36
49	61	33
63	89	74
24	77	46
21	21	21
17	62	86
31	38	64
34	84	55
38	51	78
72	49	34
13	25	41
66	10	95
54	72	45
89	25	35
63	77	23
82	32	66
94	89	97
28	10	30
17	33	59
42	96	54
47	77	83
11	38	50
60	19	39
12	63	15
47	27	33
56	93	25
26	48	60
56	66	93
52	49	56
81	38	13
80	36	86
67	61	40
74	47	84
79	96	38
74	91	62
43	70	60
60	80	80
90	78	61
13	77	33
85	94	12
57	10	13
81	10	38
77	43	92
82	91	84
75	66	34
83	89	53
46	46	46
70	42	87
46	86	15
82	72	82
12	49	23
90	74	51
50	42	69
89	56	68
43	23	74
68	67	54
51	46	67
22	92	92
34	73	95
53	72	11
91	95	21
91	20	33
23	29	60
28	47	44
64	33	23
20	66	78
66	65	98
17	12	14
84	78	87
53	28	37
67	18	72
88	89	46
49	25	13
97	25	65
35	20	75
92	95	44
24	89	14
58	99	18
19	88	69
78	80	41
72	38	24
19	44	32
42	45	69
17	88	34
53	95	60
22	12	38
75	80	95
36	64	77
54	77	49
59	35	12
94	45	60
47	96	19
18	72	75
85	95	91
86	55	27
65	27	87
56	56	25
36	81	51
53	55	76
38	22	81
35	93	95
44	15	92
68	22	65
14	27	86
36	31	37
35	64	20
24	51	45
91	28	22
66	38	32
35	50	83
84	67	67
44	62	23
99	21	46
74	54	98
15	36	93
42	21	70
79	92	16
43	98	17
53	99	85
59	85	54
99	62	30
89	65	11
73	43	99
25	96	23
33	43	43
17	74	84
86	47	51
93	30	66
98	69	28
29	61	51
92	15	15
64	80	84
62	68	90
23	25	63
76	27	33
77	15	25
57	22	56
51	21	57
35	14	97
40	74	55
26	31	50
14	50	85
35	58	12
61	81	60
64	98	22
48	92	50
29	14	78
27	12	22
88	49	99
64	97	67
26	16	73
48	55	92
98	51	34
85	92	90
30	64	24
73	63	70
97	32	82
16	22	25
56	22	56
41	11	87
73	44	24
81	74	53
52	60	14
79	51	54
59	92	54
53	65	53
93	18	90
42	46	71
77	43	77
98	13	57
14	54	85
38	62	82
33	22	58
78	61	97
46	23	19
38	42	44
44	54	32
44	20	99
15	84	48
67	14	70
30	14	48
62	89	96
26	66	42
49	78	36
84	56	52
61	90	24
28	62	40
74	25	49
86	74	80
56	43	98
51	40	73
52	45	32
14	54	40
68	28	31
69	86	41
25	30	67
63	74	35
69	40	87
74	60	74
66	45	60
48	71	88
58	63	94
92	34	20
29	52	34
80	66	37
89	85	62
58	23	34
65	95	28
92	29	98
79	12	22
13	20	13
70	43	47
43	81	30
81	49	38
40	25	12
12	51	26
70	37	94
91	74	24
13	63	45
17	68	87
31	49	56
27	79	71
29	61	48
86	43	62
53	67	40
41	90	51
33	45	49
24	84	73
63	11	62
94	29	91
41	25	40
19	25	82
67	85	76
58	98	44
21	14	21
30	64	10
27	51	55
88	47	65
77	40	76
64	64	85
18	57	37
70	66	65
96	42	53
55	47	51
10	73	27
85	24	24
73	51	51
13	28	61
76	20	47
90	75	13
36	23	90
93	10	32
53	54	19
40	75	85
15	32	35
36	88	96
51	10	69
71	78	24
40	63	83
45	81	40
51	32	56
91	63	24
26	57	40
46	91	73
24	69	37
90	94	58
22	79	57
53	81	69
11	78	56
27	55	77
49	27	74
42	45	38
12	82	34
29	51	15
46	44	78
33	83	22
19	51	48
11	77	24
25	30	15
83	84	74
49	98	37
92	76	13
47	76	56
25	94	56
41	74	88
74	76	24
17	27	60
97	89	70
17	29	50
59	72	29
61	21	64
86	90	69
64	66	47
95	42	45
30	31	31
46	24	39
32	82	25
10	12	38
71	14	47
38	44	14
64	46	74
17	81	92
70	80	21
54	13	25
25	54	98
33	36	46
10	17	34
52	65	39
74	64	43
55	71	92
40	12	10
13	67	51
37	41	37
73	92	82
32	28	37
83	20	50
65	45	34
27	85	51
41	61	60
51	83	83
57	23	57
23	38	71
82	39	73
59	79	98
54	91	24
85	69	47
21	83	91
59	26	76
54	91	17
18	20	62
30	48	92
76	68	52
37	31	70
83	86	25
85	21	28
12	18	22
56	19	52
46	97	10
51	99	41
98	37	62
67	10	27
57	34	22
80	91	13
92	27	24
74	30	11
62	82	45
51	56	11
39	71	26
24	42	97
82	14	27
74	29	10
66	23	25
92	61	51
79	27	94
50	66	28
47	27	79
49	55	77
88	55	97
64	22	80
32	22	52
61	63	40
74	81	27
88	86	97
36	95	68
34	22	25
51	33	94
96	86	55
73	14	24
12	80	68
95	17	47
31	36	86
92	17	93
98	68	47
16	16	16
43	43	44
51	22	86
94	56	48
52	42	54
24	61	91
86	91	91
48	34	45
26	73	74
80	83	27
13	10	35
79	28	92
62	94	63
51	25	95
58	65	66
59	51	26
77	72	32
94	64	73
54	37	45
83	14	42
37	55	22
40	23	39
50	37	47
62	62	22
43	49	58
36	47	29
63	19	22
33	27	28
66	16	61
82	72	80
51	96	94
55	42	59
51	56	91
67	40	16
42	71	70
89	30	62
49	94	84
53	99	18
96	19	35
62	66	78
53	37	38
32	82	96
15	71	36
38	57	56
70	88	20
79	19	89
32	46	33
91	29	25
37	39	83
58	69	12
48	29	99
56	15	85
97	38	52
70	95	98
26	33	68
20	92	30
68	94	47
47	47	91
23	90	56
68	34	47
87	66	14
40	23	17
95	54	56
75	38	32
32	26	30
23	16	69
30	45	61
67	54	13
25	52	94
96	25	75
21	86	21
80	48	64
92	79	39
96	63	86
88	33	65
30	53	89
58	71	52
24	43	89
93	59	85
31	33	58
95	60	71
54	74	22
70	73	59
17	46	53
92	37	82
73	47	26
57	74	74
84	74	82
24	38	66
88	55	31
59	81	60
68	88	25
92	69	74
82	15	14
90	74	17
29	72	89
48	67	96
88	80	30
50	76	10
86	91	47
53	18	69
93	76	99
11	77	30
37	37	41
76	71	99
65	45	72
86	59	23
24	53	76
42	93	54
83	81	89
30	77	78
91	70	58
54	37	76
30	59	80
89	77	95
95	89	61
15	90	82
54	92	22
62	67	26
42	58	75
82	68	94
72	83	65
47	81	52
66	25	48
56	20	23
79	18	49
81	77	55
42	84	68
31	67	17
98	74	50
13	67	29
86	30	77
92	13	72
36	33	52
56	63	41
73	84	63
92	17	78
90	30	60
18	95	88
43	81	81
92	98	57
67	54	96
96	45	19
66	49	27
23	41	90
23	57	55
51	90	30
19	89	42
74	29	61
54	82	45
37	98	89
28	48	76
91	45	39
20	29	26
57	64	51
66	71	73
27	34	45
43	92	50
63	43	39
99	73	73
57	96	34
68	65	39
99	81	15
72	72	72
11	21	31
44	88	69
11	10	49
44	36	97
11	22	85
66	37	57
44	63	87
19	66	10
95	14	55
95	62	60
52	52	68
27	80	88
84	49	16
64	81	62
55	97	62
28	47	31
55	17	78
41	61	22
72	62	92
48	62	29
81	10	20
63	99	71
90	49	81
57	57	15
37	57	84
11	63	88
76	79	26
62	13	15
69	32	45
90	67	58
34	50	79
68	14	39
67	97	57
67	98	35
60	75	68
44	71	87
58	73	20
46	76	94
55	70	28
77	34	24
95	41	13
45	12	52
72	75	21
45	14	89
97	82	67
22	50	89
30	16	36
74	58	28
34	16	30
79	61	94
25	16	53
58	73	21
61	38	38
28	93	34
63	99	63
21	50	31
53	92	59
88	45	25
33	17	60
86	30	12
27	74	49
81	79	34
14	46	43
86	73	29
80	25	97
93	48	21
53	52	52
95	10	89
12	20	52
31	58	94
82	26	69
49	62	86
22	22	22
27	37	82
11	74	36
99	68	62
28	79	39
27	26	89
47	26	69
62	65	36
66	37	47
92	72	28
60	55	95
36	33	90
89	77	89
34	54	35
15	23	14
13	55	81
60	89	21
67	15	14
52	65	93
54	69	79
59	92	67
60	82	28
84	55	86
63	32	84
61	13	22
32	32	32
10	58	22
62	69	28
65	18	71
17	40	20
23	23	27
65	69	32
70	71	22
70	32	24
32	80	89
51	32	61
91	22	78
86	50	63
12	86	87
71	57	45
24	47	77
65	91	95
31	14	19
76	41	94
18	86	66
56	35	15
92	92	92
80	47	37
41	14	99
89	12	58
13	81	12
61	58	23
27	33	82
75	95	26
17	19	27
81	88	36
19	19	63
21	27	71
81	19	81
56	65	91
49	86	95
12	30	91
88	84	55
76	94	93
45	12	46
83	97	55
64	96	22
28	43	77
32	51	88
45	50	21
39	44	38
58	97	27
91	54	44
82	59	78
59	60	92
78	74	56
49	61	20
18	14	73
40	90	45
69	80	86
46	23	18
10	95	43
62	14	41
69	48	92
13	26	23
51	45	24
84	92	62
96	54	35
58	48	58
90	97	59
15	39	63
34	16	64
40	86	92
38	62	65
59	83	89
19	80	19
50	12	40
37	43	80
26	25	47
58	81	78
54	92	97
78	65	56
96	55	42
63	41	85
47	33	95
87	61	94
49	97	99
25	88	88
65	26	56
85	56	55
99	53	84
23	69	63
99	15	50
57	44	68
10	18	56
76	58	98
85	88	50
44	20	71
97	39	93
75	75	75
79	33	15
55	29	91
47	70	68
73	28	89
24	73	23
47	62	89
14	82	31
52	82	56
13	94	49
78	42	53
77	62	31
58	39	62
92	37	57
20	30	76
58	20	62
35	48	48
39	66	39
43	74	41
45	45	45
59	24	69
81	46	35
48	38	90
87	99	92
17	94	52
36	45	11
23	37	21
75	26	33
88	37	97
35	16	68
65	27	43
94	95	17
46	11	19
82	97	81
63	97	92
64	99	85
72	33	90
97	80	62
51	39	89
83	86	71
58	69	19
40	32	24
68	73	83
28	96	100
82	91	43
30	32	89
59	44	38
67	29	85
31	88	52
92	70	57
32	89	14
88	62	98
54	71	24
43	93	38
75	82	96
47	62	33
59	11	98
69	79	35
83	54	55
77	98	65
55	43	39
86	31	56
25	67	79
83	92	58
55	34	83
13	67	37
35	12	81
58	93	46
45	88	36
50	72	94
67	31	81
60	67	21
97	63	21
52	59	11
69	83	99
78	93	21
23	52	55
93	16	66
71	52	27
17	97	93
32	17	36
43	46	33
64	87	64
40	30	11
43	99	32
68	93	70
63	68	81
17	58	81
15	64	54
44	28	42
81	98	19
61	20	51
63	20	92
72	23	97
34	90	12
15	71	82
81	67	41
70	68	36
63	15	75
33	30	61
72	32	74
37	80	18
28	94	99
54	90	72
97	58	99
30	12	43
15	46	11
77	86	82
68	81	66
67	10	16
17	60	74
39	25	82
48	73	89
67	22	84
91	86	95
65	44	33
37	70	91
87	42	11
57	16	72
90	15	35
21	20	58
33	94	25
34	29	20
48	69	46
60	42	56
44	65	60
49	10	56
75	64	63
53	68	32
80	80	71
92	58	57
31	32	51
84	13	86
63	33	58
53	67	49
47	95	82
65	92	80
97	51	71
60	58	23
39	16	11
31	82	23
43	43	43
27	72	73
89	81	18
98	92	68
67	92	44
65	76	36
88	37	28
96	19	69
93	40	36
91	54	35
32	92	13
15	10	79
22	91	29
36	79	44
57	87	69
31	26	51
61	17	94
75	51	93
54	63	38
41	75	68
12	57	40
91	70	40
24	60	46
23	92	37
70	25	30
57	38	35
33	92	53
97	76	50
18	43	56
21	30	71
89	44	17
17	26	48
97	82	52
35	42	37
34	42	81
81	50	16
31	39	60
25	89	90
25	20	15
62	52	36
58	25	31
53	67	10
41	22	27
23	41	16
59	67	59
49	31	12
64	17	76
98	79	95
64	66	67
16	52	83
44	25	96
41	69	59
15	73	55
67	43	64
17	98	33
38	83	11
53	54	93
62	25	93
55	52	20
60	22	36
96	96	96
70	32	92
65	55	78
67	44	63
95	91	39
85	55	47
84	81	62
10	44	27
37	89	86
94	77	61
16	25	98
41	88	71
40	60	10
14	90	13
44	55	21
38	15	62
33	98	85
10	36	23
96	96	19
57	63	53
58	86	73
81	89	26
76	69	33
22	82	24
69	12	50
69	61	84
17	17	17
14	43	44
70	84	15
31	19	73
22	58	53
59	68	96
81	33	49
90	14	23
38	48	86
73	52	89
76	33	27
51	75	15
23	54	58
77	10	75
15	52	49
92	64	61
38	82	62
28	75	30
31	13	71
84	70	95
66	99	82
28	63	67
29	14	86
42	52	32
76	94	46
16	57	21
97	74	25
56	73	73
33	44	65
21	80	90
36	88	32
24	12	41
58	26	49
50	91	52
72	72	39
75	40	52
35	64	71
52	20	46
33	69	47
98	66	62
22	44	36
35	50	29
54	53	19
61	70	26
32	39	92
77	88	46
51	68	85
62	27	56
29	10	95
72	56	35
52	25	14
40	24	32
29	52	85
20	55	85
87	22	51
49	84	31
19	33	87
93	25	85
15	13	19
29	58	15
71	97	33
59	85	13
54	26	95
79	66	38
79	10	64
59	13	36
92	64	44
47	74	81
69	71	20
26	96	91
33	27	87
39	80	16
30	24	13
97	97	23
51	15	87
15	56	48
19	30	45
45	68	72
88	11	61
62	39	91
45	87	30
75	35	75
84	54	25
15	50	76
96	78	70
15	87	58
10	19	53
17	91	15
50	93	32
53	64	24
16	85	74
63	93	30
12	84	90
22	10	98
30	81	63
45	66	34
37	13	91
63	28	71
45	84	45
80	95	40
19	29	78
95	72	25
75	17	69
83	26	20
24	16	64
81	87	76
40	28	40
12	71	88
66	20	38
15	38	51
79	47	49
18	15	80
27	28	19
12	86	33
25	67	41
77	34	18
45	24	68
33	52	68
10	38	20
75	26	91
25	95	95
72	46	13
20	80	35
16	80	22
69	56	33
67	98	56
47	40	69
46	83	43
90	87	75
91	87	11
99	79	97
69	12	65
10	19	42
44	84	11
41	23	70
42	17	73
68	10	87
86	61	92
95	80	61
76	88	21
92	27	64
57	25	78
62	76	17
64	16	16
36	89	35
43	58	38
69	28	50
57	30	19
48	81	43
33	30	83
92	79	78
84	84	84
66	33	40
94	96	30
77	70	32
40	66	68
59	75	23
85	25	76
37	51	79
66	37	93
75	52	76
50	78	14
31	78	47
34	80	49
51	57	81
55	18	97
48	68	50
31	14	14
95	88	31
56	50	20
54	27	67
64	11	11
13	26	56
18	90	40
41	58	52
31	86	88
69	35	96
66	40	68
88	68	91
10	21	93
78	61	63
62	83	81
69	89	89
24	41	70
65	18	83
33	57	28
17	62	43
79	21	98
30	53	79
84	61	32
41	76	24
29	29	34
89	64	56
58	12	33
85	43	67
76	84	96
75	66	70
46	88	86
44	21	80
20	39	15
49	48	23
18	49	93
89	52	96
43	89	10
43	22	40
20	48	91
53	12	27
40	61	17
67	70	81
26	64	75
79	64	73
14	77	29
43	72	77
12	47	83
27	48	44
73	41	94
93	83	53
99	84	12
31	65	93
49	67	34
48	20	83
84	67	63
69	52	65
48	16	62
83	16	19
96	92	35
34	34	88
97	29	28
31	21	18
85	59	70
30	75	21
43	93	58
80	47	12
17	73	20
84	17	71
70	89	90
43	33	32
61	57	59
12	77	60
76	14	83
28	35	52
49	81	94
32	79	83
18	55	98
78	63	45
42	35	16
55	97	11
15	15	15
82	73	53
46	74	45
16	66	72
92	61	25
88	96	19
57	31	69
54	22	28
59	11	62
73	90	81
91	34	53
58	17	40
34	37	21
38	66	77
78	92	75
40	99	64
39	34	83
97	92	91
90	97	36
48	55	68
76	93	41
66	11	12
57	59	74
57	58	63
77	76	33
95	13	41
67	80	58
35	64	35
47	89	36
43	31	83
94	35	16
74	83	76
76	15	42
18	21	39
44	26	14
16	27	89
11	60	67
95	93	46
95	52	87
25	78	33
53	80	62
41	82	91
44	10	35
45	98	62
74	14	30
60	29	73
17	17	46
16	55	60
29	72	78
79	67	58
39	47	49
76	22	82
89	32	36
83	42	43
90	16	25
81	54	92
24	27	61
69	52	78
70	82	60
42	86	83
92	40	90
99	21	10
17	72	64
61	11	34
84	30	19
17	71	64
97	95	85
78	91	28
27	97	53
37	47	67
20	86	53
88	50	33
10	36	24
77	88	37
65	76	42
30	85	61
41	81	45
34	44	71
31	53	79
63	27	10
58	63	92
25	77	88
31	86	54
94	92	86
88	77	92
11	25	50
81	62	28
53	47	25
11	25	57
91	18	74
77	25	85
56	67	84
32	53	41
57	65	55
27	40	34
81	81	64
25	84	20
53	65	22
66	89	95
84	61	88
35	30	89
33	18	11
50	64	70
58	49	93
99	60	23
60	81	47
76	76	94
26	78	68
61	61	61
59	16	36
43	37	78
48	43	98
44	89	26
34	83	80
80	99	52
40	25	85
69	16	71
68	85	64
29	83	30
41	12	98
74	82	88
25	22	88
60	23	99
84	90	98
71	91	22
89	37	15
75	52	43
88	52	65
17	49	52
61	22	89
76	35	54
78	59	91
21	31	49
35	68	79
91	78	95
57	65	72
75	88	84
83	47	83
77	82	89
39	52	65
23	64	31
87	90	60
32	73	82
37	18	62
56	78	49
87	14	66
78	12	66
10	97	58
41	26	98
10	29	35
14	79	73
72	39	45
51	47	64
56	38	57
34	42	34
25	75	22
95	39	11
13	69	95
57	21	21
22	91	73
20	69	12
41	62	50
85	66	47
50	97	58
83	44	34
30	37	65
13	56	49
90	38	84
12	10	33
31	60	51
38	26	69
90	41	30
76	26	63
60	19	79
59	68	34
52	21	52
58	80	17
30	62	61
87	22	94
48	48	48
17	94	94
77	25	74
70	29	93
52	76	33
94	78	34
19	61	77
15	22	29
50	34	74
96	20	72
26	39	95
61	82	27
89	20	14
78	24	51
44	48	18
31	78	41
19	46	52
85	93	92
69	33	26
72	56	96
73	50	82
81	58	49
77	20	11
18	95	29
54	21	82
29	79	21
50	52	14
79	31	13
46	80	56
78	58	78
67	86	74
39	26	77
93	94	85
57	75	69
15	20	72
34	80	82
25	35	83
74	16	94
72	65	97
71	90	69
62	10	90
39	27	29
57	75	92
23	87	95
53	64	80
53	57	23
95	91	67
28	84	94
49	37	56
68	52	66
94	12	65
35	68	94
73	25	48
54	23	75
39	79	25
28	23	10
88	53	52
11	93	18
92	38	66
71	91	44
42	64	53
28	17	96
47	18	29
66	48	27
78	69	24
10	90	80
19	28	79
70	43	47
97	99	14
77	38	95
61	83	13
15	97	23
76	10	34
40	51	32
20	44	60
18	41	95
97	86	59
82	43	65
20	18	18
13	12	27
40	42	93
87	69	80
33	80	36
89	11	59
96	42	71
90	31	94
81	14	83
41	34	75
12	17	99
47	59	77
32	99	85
41	41	34
64	73	94
25	89	28
45	66	18
27	60	72
53	74	82
85	66	85
29	94	52
54	56	27
43	86	99
37	77	38
16	41	55
71	65	84
76	79	34
61	91	67
34	63	81
74	67	49
79	31	36
74	45	95
70	42	87
95	78	72
60	30	53
58	59	68
39	39	29
51	45	78
20	20	20
63	36	47
37	79	34
56	58	55
64	31	82
80	53	86
59	91	72
59	56	87
83	87	98
37	68	33
12	35	34
43	71	67
40	17	73
33	47	30
43	73	19
78	14	49
56	22	78
54	68	31
65	78	29
66	21	23
90	49	28
83	57	21
49	68	73
27	35	74
40	78	14
27	87	87
92	43	18
63	92	10
76	12	70
41	27	60
85	92	71
28	58	85
26	41	21
11	25	92
87	38	71
89	76	38
56	71	36
48	46	84
68	11	92
37	79	80
85	18	64
83	86	72
24	82	82
80	25	58
77	73	31
24	20	74
34	27	26
76	27	55
10	75	42
39	58	97
76	76	76
56	39	91
94	19	92
61	96	69
66	74	15
93	26	49
33	39	10
43	83	39
69	69	84
28	41	94
59	93	73
67	95	89
63	31	92
90	23	69
21	21	21
92	45	19
98	13	51
34	46	36
28	59	40
79	80	51
23	28	80
51	37	73
17	16	68
65	78	31
45	22	67
67	69	56
84	54	10
42	91	27
12	27	46
12	47	89
75	78	82
84	74	57
50	89	22
41	88	64
79	98	78
58	58	83
78	88	46
18	76	57
59	40	99
84	86	99
66	73	34
61	54	26
72	83	78
84	92	49
66	79	86
42	32	45
50	99	17
71	33	93
92	39	73
75	87	52
30	23	32
73	33	75
93	19	51
16	39	10
64	81	95
52	16	39
82	73	52
78	20	53
57	97	52
85	79	96
48	13	20
32	67	75
65	96	16
98	72	59
89	89	89
22	45	55
16	12	85
98	67	31
41	69	14
43	81	88
96	12	73
10	18	49
31	44	96
59	97	23
31	58	62
45	68	38
58	57	57
35	58	19
21	75	72
91	95	45
26	21	28
50	89	21
53	62	25
87	89	51
66	24	30
44	35	22
22	59	99
43	31	12
38	96	77
16	26	37
17	22	52
46	36	84
60	33	67
39	92	96
36	42	82
44	49	99
66	36	93
43	47	71
86	94	26
18	45	68
10	90	97
50	67	94
95	32	46
33	44	55
18	48	52
49	41	49
78	10	70
29	32	45
53	59	74
44	35	95
17	81	39
17	11	46
31	18	40
60	98	25
89	44	58
79	29	80
70	46	84
97	55	42
92	23	38
25	27	62
35	94	10
43	88	59
48	57	95
79	37	78
53	59	16
81	94	38
75	73	25
17	86	64
58	91	94
45	53	28
55	54	59
96	31	88
44	63	68
10	73	44
27	24	68
13	98	81
70	75	63
87	87	47
11	97	25
83	78	83
49	73	55
19	90	26
32	59	11
16	89	85
76	80	96
66	15	68
58	20	51
48	37	80
87	22	87
62	33	34
69	89	27
18	32	33
77	66	78
92	65	66
43	50	94
36	64	31
47	12	94
61	23	70
85	51	68
68	86	16
56	40	99
17	91	59
57	63	87
84	57	32
76	56	95
68	67	61
90	48	74
91	10	32
18	46	97
33	33	46
24	28	13
39	35	87
65	64	54
42	20	93
69	71	55
25	31	60
34	93	66
90	74	85
22	21	38
57	32	19
46	99	32
13	43	23
38	23	10
23	89	25
64	41	33
61	92	88
25	24	38
39	55	36
57	73	46
95	30	41
68	85	44
97	10	80
13	37	74
69	69	69
25	70	22
28	85	58
76	79	98
88	42	98
10	90	18
62	82	98
23	83	68
91	80	14
97	39	68
88	86	26
45	91	39
86	22	75
45	76	28
19	97	84
15	91	62
62	50	32
66	10	36
97	81	65
86	84	95
11	21	63
98	63	58
83	53	12
27	56	56
91	31	53
19	87	26
68	71	10
66	46	69
80	50	50
40	91	65
54	21	65
20	16	15
55	34	38
12	19	22
92	90	47
64	67	84
89	76	66
41	22	55
88	40	59
63	17	81
38	12	64
24	22	23
29	73	85
82	52	22
79	72	75
58	43	44
98	48	10
95	95	95
50	30	58
23	28	75
61	11	66
80	34	27
11	67	74
81	69	29
10	57	84
74	50	16
76	55	92
64	20	77
99	83	77
90	90	66
80	24	92
13	34	99
64	32	86
34	31	68
81	46	14
15	22	17
38	15	20
72	14	86
20	24	27
53	34	86
96	47	17
13	53	43
61	42	98
26	30	23
45	76	82
93	36	53
65	60	65
52	50	17
50	66	97
90	53	11
75	30	46
30	50	40
23	77	17
12	11	58
11	42	12
34	58	79
28	17	13
88	51	17
25	31	73
92	35	54
54	27	19
81	33	82
79	91	37
22	83	79
29	77	22
68	72	86
90	82	22
23	39	71
92	27	60
68	74	60
40	95	89
32	90	40
90	25	32
41	24	18
62	42	93
87	75	82
99	98	43
30	96	67
56	12	80
34	79	87
51	31	19
37	39	82
19	94	14
52	95	52
52	90	42
22	89	83
48	62	87
75	65	19
66	81	87
98	26	31
38	31	63
30	38	63
67	59	61
87	50	61
82	26	90
81	81	81
59	98	15
77	41	11
49	48	27
80	37	21
80	52	85
17	37	73
